id_cliente,mes,idade,profissao,salario_anual,num_contas,num_cartoes,juros_emprestimo,num_emprestimos,dias_atraso,num_pagamentos_atrasados,num_verificacoes_credito,mix_credito,divida_total,taxa_uso_credito,idade_historico_credito,investimento_mensal,comportamento_pagamento,saldo_final_mes,score_credito,emprestimo_carro,emprestimo_casa,emprestimo_pessoal,emprestimo_credito,emprestimo_estudantil
32690,2,38.0,arquiteto,13050.62,7.0,7.0,20.0,2.0,17.0,19.0,3.0,Normal,1005.81,31.46791734100865,231.0,22.437803754373693,baixo_gasto_pagamento_medio,339.1890838593868,Standard,0,0,1,0,1
32690,3,38.0,arquiteto,13050.62,7.0,7.0,20.0,2.0,14.0,19.0,3.0,Normal,1005.81,35.1690386557516,232.0,22.437803754373693,baixo_gasto_pagamento_baixo,330.30340219873983,Standard,0,0,1,0,1
32690,4,38.0,arquiteto,13050.62,7.0,7.0,20.0,2.0,21.0,19.0,3.0,Normal,1005.81,24.386148098235694,233.0,22.437803754373693,baixo_gasto_pagamento_baixo,305.42619784043734,Standard,0,0,1,0,1
32690,5,39.0,arquiteto,13050.62,7.0,7.0,20.0,2.0,21.0,16.0,3.0,Normal,1005.81,29.01745905153427,234.0,22.437803754373693,baixo_gasto_pagamento_medio,309.32294064750204,Standard,0,0,1,0,1
32690,6,39.0,arquiteto,13050.62,7.0,7.0,20.0,2.0,17.0,19.0,3.0,Normal,1005.81,22.533348495722656,235.0,22.437803754373693,baixo_gasto_pagamento_baixo,313.4185727191369,Standard,0,0,1,0,1
32690,7,39.0,arquiteto,13050.62,7.0,7.0,20.0,2.0,17.0,22.0,3.0,Normal,1005.81,25.83927353440152,236.0,22.437803754373693,baixo_gasto_pagamento_baixo,346.6165463693042,Good,0,0,1,0,1
32690,8,39.0,arquiteto,13050.62,7.0,7.0,20.0,2.0,17.0,19.0,4.0,Normal,1005.81,23.86404573384229,237.0,22.437803754373693,alto_gasto_pagamento_baixos,289.13258582632545,Good,0,0,1,0,1
43735,1,35.0,escritor,40602.72,4.0,6.0,14.0,3.0,11.0,12.0,2.0,Normal,1314.56,38.178015466836975,357.0,32.51425169159226,alto_gasto_pagamento_medio,387.40453818274,Standard,0,0,0,1,0
43735,2,35.0,escritor,40602.72,4.0,6.0,14.0,3.0,8.0,12.0,2.0,Normal,1314.56,26.61608752719001,358.0,32.51425169159226,alto_gasto_pagamento_alto,423.356527338944,Standard,0,0,0,1,0
43735,3,35.0,escritor,40602.72,4.0,6.0,14.0,3.0,11.0,12.0,2.0,Normal,1314.56,24.35306713371025,359.0,32.51425169159226,baixo_gasto_pagamento_medio,307.2519772352996,Standard,0,0,0,1,0
43735,4,35.0,escritor,40602.72,4.0,6.0,14.0,3.0,11.0,12.0,2.0,Normal,1314.56,35.82770069980857,360.0,32.51425169159226,alto_gasto_pagamento_baixos,284.25888457107874,Standard,0,0,0,1,0
43735,5,35.0,escritor,40602.72,4.0,6.0,14.0,3.0,11.0,12.0,7.0,Normal,1314.56,35.30417988149176,361.0,32.51425169159226,baixo_gasto_pagamento_baixo,113.34785722878372,Standard,0,0,0,1,0
43735,6,35.0,escritor,40602.72,4.0,6.0,14.0,3.0,11.0,11.0,7.0,Normal,1314.56,38.12383081955825,362.0,32.51425169159226,alto_gasto_pagamento_baixos,349.7251119045665,Standard,0,0,0,1,0
43735,7,35.0,escritor,40602.72,4.0,6.0,14.0,3.0,11.0,14.0,7.0,Normal,1314.56,31.976357530347872,363.0,32.51425169159226,alto_gasto_pagamento_medio,431.3371610850601,Standard,0,0,0,1,0
43735,8,35.0,escritor,40602.72,4.0,6.0,14.0,3.0,11.0,14.0,7.0,Normal,1314.56,26.91873994383125,364.0,32.51425169159226,alto_gasto_pagamento_medio,212.5969509072697,Standard,0,0,0,1,0
47194,1,42.0,contador,56370.98,4.0,6.0,3.0,4.0,18.0,3.0,3.0,Bom,726.6,33.39506058206974,213.0,59.082784692994224,alto_gasto_pagamento_alto,469.7047091712832,Poor,1,0,1,0,0
47194,2,42.0,contador,56370.98,4.0,6.0,3.0,4.0,19.0,0.0,3.0,Bom,726.6,31.456126334670223,213.0,59.082784692994224,baixo_gasto_pagamento_medio,85.73298321631087,Poor,1,0,1,0,0
47194,3,42.0,contador,56370.98,4.0,6.0,3.0,4.0,18.0,0.0,3.0,Bom,726.6,33.235880850880505,214.0,59.082784692994224,baixo_gasto_pagamento_medio,103.4884779345,Poor,1,0,1,0,0
47194,4,42.0,contador,56370.98,4.0,6.0,3.0,4.0,19.0,2.0,3.0,Bom,726.6,34.05170966163111,215.0,59.082784692994224,alto_gasto_pagamento_baixos,230.5365184690841,Poor,1,0,1,0,0
47194,5,42.0,contador,56370.98,4.0,6.0,3.0,4.0,18.0,2.0,3.0,Bom,726.6,28.61284713344597,216.0,59.082784692994224,alto_gasto_pagamento_alto,497.03395427583337,Poor,1,0,1,0,0
47194,6,42.0,contador,56370.98,4.0,6.0,3.0,4.0,18.0,2.0,3.0,Bom,726.6,37.37098622026108,217.0,59.082784692994224,baixo_gasto_pagamento_baixo,260.0090102633036,Poor,1,0,1,0,0
47194,7,43.0,contador,56370.98,4.0,6.0,3.0,4.0,18.0,0.0,3.0,Bom,726.6,27.38850349939981,218.0,59.082784692994224,baixo_gasto_pagamento_baixo,265.9010241722271,Poor,1,0,1,0,0
47194,8,43.0,contador,56370.98,4.0,6.0,3.0,4.0,18.0,0.0,3.0,Bom,726.6,29.464155548054585,219.0,59.082784692994224,alto_gasto_pagamento_medio,490.3239549151197,Poor,1,0,1,0,0
28231,1,51.0,professor,17727.93,7.0,6.0,15.0,4.0,6.0,18.0,3.0,Normal,1017.2,36.05136838946458,309.0,43.17958644085482,baixo_gasto_pagamento_baixo,281.8484999175738,Standard,0,1,0,1,1
28231,2,51.0,professor,17727.93,7.0,6.0,15.0,4.0,6.0,21.0,3.0,Normal,1017.2,28.859413806684927,310.0,43.17958644085482,alto_gasto_pagamento_baixos,301.8820655492204,Standard,0,1,0,1,1
28231,3,51.0,professor,17727.93,6.0,5.0,15.0,4.0,6.0,19.0,3.0,Normal,1017.2,31.8937022046162,311.0,43.17958644085482,baixo_gasto_pagamento_baixo,335.9926062998224,Standard,0,1,0,1,1
28231,4,51.0,professor,17727.93,6.0,5.0,15.0,4.0,6.0,18.0,3.0,Normal,1017.2,33.53444181380563,312.0,43.17958644085482,baixo_gasto_pagamento_medio,254.9672013806762,Standard,0,1,0,1,1
28231,5,52.0,professor,17727.93,6.0,5.0,15.0,4.0,6.0,18.0,3.0,Normal,1017.2,27.05214806178908,313.0,43.17958644085482,baixo_gasto_pagamento_baixo,310.24195613811787,Standard,0,1,0,1,1
28231,6,52.0,professor,17727.93,6.0,5.0,15.0,4.0,6.0,19.0,3.0,Normal,1017.2,31.530719193767272,314.0,43.17958644085482,alto_gasto_pagamento_medio,290.89768412126,Standard,0,1,0,1,1
28231,7,52.0,professor,17727.93,6.0,5.0,15.0,4.0,2.0,18.0,3.0,Normal,1017.2,40.253531693005854,315.0,43.17958644085482,baixo_gasto_pagamento_baixo,292.80900396870595,Standard,0,1,0,1,1
28231,8,52.0,professor,17727.93,6.0,5.0,15.0,4.0,4.0,18.0,8.0,Normal,1017.2,32.234093583873445,316.0,43.17958644085482,baixo_gasto_pagamento_medio,333.921308438003,Standard,0,1,0,1,1
36050,1,27.0,mecanico,64720.9,4.0,4.0,2.0,3.0,11.0,3.0,1.0,Bom,1425.1,27.92877601751803,392.0,120.2980912102166,alto_gasto_pagamento_medio,490.3766310783723,Good,0,1,1,0,0
36050,2,27.0,mecanico,64720.9,4.0,4.0,2.0,3.0,11.0,3.0,6.0,Bom,1425.1,38.573423936639365,393.0,120.2980912102166,alto_gasto_pagamento_baixos,431.612846627607,Good,0,1,1,0,0
36050,3,27.0,mecanico,64720.9,4.0,4.0,2.0,3.0,11.0,1.0,6.0,Bom,1425.1,32.283999726230945,394.0,120.2980912102166,alto_gasto_pagamento_alto,629.8872000936774,Good,0,1,1,0,0
36050,4,27.0,mecanico,64720.9,4.0,4.0,2.0,3.0,11.0,1.0,6.0,Bom,1425.1,24.262202196781512,395.0,120.2980912102166,baixo_gasto_pagamento_baixo,169.97937046858573,Standard,0,1,1,0,0
36050,5,27.0,mecanico,64720.9,4.0,4.0,2.0,3.0,11.0,1.0,6.0,Bom,1425.1,27.275206841473604,396.0,120.2980912102166,baixo_gasto_pagamento_medio,421.28578668778704,Good,0,1,1,0,0
36050,6,27.0,mecanico,64720.9,4.0,4.0,2.0,3.0,11.0,1.0,6.0,Bom,1425.1,30.37060637308288,397.0,120.2980912102166,alto_gasto_pagamento_baixos,523.8640520247516,Standard,0,1,1,0,0
36050,7,27.0,mecanico,64720.9,4.0,4.0,2.0,3.0,11.0,1.0,6.0,Bom,1425.1,23.366704005665408,398.0,120.2980912102166,baixo_gasto_pagamento_baixo,321.92541075841,Good,0,1,1,0,0
36050,8,27.0,mecanico,64720.9,4.0,4.0,2.0,3.0,11.0,1.0,6.0,Bom,1425.1,30.30877673998857,399.0,120.2980912102166,alto_gasto_pagamento_medio,477.4160336534197,Good,0,1,1,0,0
37660,1,20.0,medico,19549.47,3.0,7.0,25.0,7.0,16.0,14.0,4.0,Normal,1924.26,22.418271365757263,148.0,30.371257142754413,baixo_gasto_pagamento_baixo,146.4026789192887,Poor,0,1,1,0,0
37660,2,20.0,medico,19549.47,3.0,7.0,25.0,7.0,16.0,15.0,4.0,Normal,1924.26,31.6747381289606,149.0,30.371257142754413,baixo_gasto_pagamento_alto,298.15931567516964,Poor,0,1,1,0,0
37660,3,20.0,medico,19549.47,3.0,7.0,25.0,7.0,16.0,14.0,4.0,Normal,1924.26,30.672272406631645,150.0,30.371257142754413,baixo_gasto_pagamento_baixo,162.9712364142584,Poor,0,1,1,0,0
37660,4,20.0,medico,19549.47,3.0,7.0,25.0,7.0,16.0,14.0,4.0,Normal,1924.26,26.73233398824689,151.0,30.371257142754413,alto_gasto_pagamento_medio,299.00486386766755,Standard,0,1,1,0,0
37660,5,20.0,medico,19549.47,3.0,7.0,25.0,7.0,16.0,14.0,5.0,Normal,1924.26,24.53898580255984,152.0,30.371257142754413,alto_gasto_pagamento_baixos,329.1037121325668,Standard,0,1,1,0,0
37660,6,20.0,medico,19549.47,3.0,7.0,25.0,7.0,16.0,14.0,5.0,Normal,1924.26,26.435362266973137,153.0,30.371257142754413,alto_gasto_pagamento_medio,295.41916325817954,Standard,0,1,1,0,0
37660,7,20.0,medico,19549.47,3.0,7.0,25.0,7.0,21.0,14.0,5.0,Normal,1924.26,38.608315403746815,154.0,30.371257142754413,baixo_gasto_pagamento_alto,246.9315744225392,Standard,0,1,1,0,0
37660,8,20.0,medico,19549.47,3.0,7.0,25.0,7.0,16.0,14.0,5.0,Normal,1924.26,29.766665540852543,155.0,30.371257142754413,alto_gasto_pagamento_medio,279.0038771670005,Standard,0,1,1,0,0
44044,1,43.0,empresario,63876.28,6.0,5.0,27.0,5.0,37.0,21.0,12.0,Ruim,3886.33,27.639574879458948,8.0,60.37428401589117,baixo_gasto_pagamento_medio,184.838412790524,Poor,1,1,0,0,0
44044,2,42.0,empresario,63876.28,6.0,5.0,27.0,5.0,32.0,23.0,12.0,Ruim,3886.33,35.01426202763429,9.0,60.37428401589117,alto_gasto_pagamento_medio,558.1344218641574,Poor,1,1,0,0,0
44044,3,42.0,empresario,63876.28,6.0,5.0,27.0,5.0,27.0,23.0,16.0,Ruim,3886.33,33.10523254532385,10.0,60.37428401589117,alto_gasto_pagamento_baixos,356.7818758641128,Poor,1,1,0,0,0
44044,4,42.0,empresario,63876.28,6.0,5.0,27.0,5.0,32.0,24.0,16.0,Ruim,3886.33,34.848815140081385,11.0,60.37428401589117,alto_gasto_pagamento_alto,484.0938192379944,Poor,1,1,0,0,0
44044,5,42.0,empresario,63876.28,6.0,5.0,27.0,5.0,32.0,23.0,16.0,Ruim,3886.33,25.959758561233023,12.0,60.37428401589117,alto_gasto_pagamento_baixos,428.5879560960661,Poor,1,1,0,0,0
44044,6,43.0,empresario,63876.28,6.0,5.0,27.0,5.0,28.0,23.0,16.0,Ruim,3886.33,40.04136345763865,13.0,60.37428401589117,alto_gasto_pagamento_medio,384.35446914971067,Poor,1,1,0,0,0
44044,7,43.0,empresario,63876.28,6.0,5.0,27.0,5.0,32.0,21.0,16.0,Ruim,3886.33,27.85297860762165,14.0,60.37428401589117,baixo_gasto_pagamento_medio,472.6989794526478,Poor,1,1,0,0,0
44044,8,43.0,empresario,63876.28,6.0,5.0,27.0,5.0,35.0,23.0,16.0,Ruim,3886.33,34.792819581401055,15.0,60.37428401589117,baixo_gasto_pagamento_alto,400.56501787790864,Poor,1,1,0,0,0
1208,1,31.0,contador,27269.1,3.0,3.0,9.0,1.0,29.0,11.0,0.0,Normal,1487.56,30.905833738317515,237.0,27.51141142586607,baixo_gasto_pagamento_baixo,388.1522633490368,Standard,1,0,0,0,0
1208,2,31.0,contador,27269.1,3.0,3.0,9.0,1.0,24.0,11.0,0.0,Normal,1487.56,36.34020286910585,238.0,27.51141142586607,alto_gasto_pagamento_alto,434.2739988284087,Standard,1,0,0,0,0
1208,3,31.0,contador,27269.1,3.0,3.0,9.0,1.0,29.0,11.0,0.0,Normal,1487.56,27.94316745850532,239.0,27.51141142586607,alto_gasto_pagamento_medio,371.357600949833,Standard,1,0,0,0,0
1208,4,31.0,contador,27269.1,3.0,3.0,9.0,1.0,29.0,9.0,3.0,Normal,1487.56,37.15433023534472,240.0,27.51141142586607,baixo_gasto_pagamento_medio,414.53587701180834,Poor,1,0,0,0,0
1208,5,32.0,contador,27269.1,3.0,3.0,9.0,1.0,29.0,14.0,3.0,Normal,1487.56,32.530321971674915,241.0,27.51141142586607,baixo_gasto_pagamento_baixo,356.1165899151311,Poor,1,0,0,0,0
1208,6,32.0,contador,27269.1,3.0,3.0,9.0,1.0,29.0,8.0,3.0,Normal,1487.56,28.07489190898703,242.0,27.51141142586607,alto_gasto_pagamento_baixos,412.7645525437984,Standard,1,0,0,0,0
1208,7,32.0,contador,27269.1,3.0,3.0,9.0,1.0,29.0,14.0,3.0,Normal,1487.56,37.2517897012915,243.0,27.51141142586607,baixo_gasto_pagamento_baixo,385.7225902894042,Poor,1,0,0,0,0
1208,8,32.0,contador,27269.1,3.0,3.0,9.0,1.0,29.0,11.0,3.0,Normal,1487.56,32.60788478614756,244.0,27.51141142586607,baixo_gasto_pagamento_baixo,288.6274428156104,Poor,1,0,0,0,0
36052,1,51.0,advogado,20871.24,3.0,5.0,6.0,0.0,13.0,11.0,0.0,Bom,364.42,29.00766907916225,182.0,33.191325252430765,alto_gasto_pagamento_medio,360.766836924501,Standard,0,0,0,0,0
36052,2,51.0,advogado,20871.24,3.0,5.0,6.0,0.0,12.0,11.0,0.0,Bom,364.42,37.0783361650429,183.0,33.191325252430765,alto_gasto_pagamento_medio,386.6120614888482,Good,0,0,0,0,0
36052,3,51.0,advogado,20871.24,3.0,5.0,6.0,0.0,13.0,11.0,0.0,Bom,364.42,39.79227419789319,184.0,33.191325252430765,alto_gasto_pagamento_baixos,345.3553645684208,Good,0,0,0,0,0
36052,4,51.0,advogado,20871.24,3.0,5.0,6.0,0.0,13.0,11.0,0.0,Bom,364.42,39.05552898558725,185.0,33.191325252430765,alto_gasto_pagamento_baixos,359.4463008385404,Good,0,0,0,0,0
36052,5,51.0,advogado,20871.24,3.0,5.0,6.0,0.0,13.0,11.0,0.0,Bom,364.42,26.0044731309248,186.0,33.191325252430765,alto_gasto_pagamento_medio,372.5607308760272,Standard,0,0,0,0,0
36052,6,51.0,advogado,20871.24,3.0,5.0,6.0,0.0,8.0,11.0,0.0,Bom,364.42,25.327483584208988,187.0,33.191325252430765,baixo_gasto_pagamento_baixo,279.09914434063745,Good,0,0,0,0,0
36052,7,51.0,advogado,20871.24,3.0,5.0,6.0,0.0,13.0,11.0,0.0,Bom,364.42,38.06928993780065,188.0,33.191325252430765,alto_gasto_pagamento_medio,364.8946467802259,Good,0,0,0,0,0
36052,8,51.0,advogado,20871.24,3.0,5.0,6.0,0.0,17.0,11.0,0.0,Bom,364.42,26.47862620715637,189.0,33.191325252430765,alto_gasto_pagamento_medio,368.3923221626171,Good,0,0,0,0,0
4535,1,27.0,professor,70099.04,1.0,1.0,10.0,3.0,2.0,6.0,0.0,Bom,498.61,41.13386571424423,285.0,43.64791083413135,alto_gasto_pagamento_baixos,346.764181455673,Good,0,1,1,0,1
4535,2,27.0,professor,70099.04,1.0,1.0,10.0,3.0,5.0,6.0,0.0,Bom,498.61,36.41292675631738,286.0,43.64791083413135,alto_gasto_pagamento_alto,594.4305145726753,Good,0,1,1,0,1
4535,3,28.0,professor,70099.04,1.0,1.0,10.0,3.0,5.0,6.0,0.0,Bom,498.61,25.5391346044464,287.0,43.64791083413135,baixo_gasto_pagamento_medio,226.52036477448448,Good,0,1,1,0,1
4535,4,28.0,professor,70099.04,1.0,1.0,10.0,3.0,5.0,7.0,0.0,Bom,498.61,26.162096856530752,288.0,43.64791083413135,alto_gasto_pagamento_baixos,459.5861865040752,Good,0,1,1,0,1
4535,5,28.0,professor,70099.04,1.0,1.0,10.0,3.0,5.0,3.0,0.0,Bom,498.61,36.86701921020735,289.0,43.64791083413135,alto_gasto_pagamento_medio,553.3455050770214,Good,0,1,1,0,1
4535,6,28.0,professor,70099.04,1.0,1.0,10.0,3.0,5.0,9.0,5.0,Bom,498.61,37.92101805288239,290.0,43.64791083413135,alto_gasto_pagamento_baixos,592.7361850460172,Good,0,1,1,0,1
4535,7,28.0,professor,70099.04,1.0,1.0,10.0,3.0,5.0,6.0,5.0,Bom,498.61,38.26145181514815,291.0,43.64791083413135,alto_gasto_pagamento_alto,668.5422506177327,Standard,0,1,1,0,1
4535,8,28.0,professor,70099.04,1.0,1.0,10.0,3.0,5.0,6.0,5.0,Bom,498.61,28.95181592765235,292.0,43.64791083413135,alto_gasto_pagamento_medio,601.9706932345978,Good,0,1,1,0,1
30939,1,47.0,contador,97505.64,3.0,5.0,1.0,0.0,17.0,4.0,2.0,Bom,295.22,40.68287506373223,185.0,59.159567080598535,baixo_gasto_pagamento_baixo,389.2550618926599,Poor,0,0,0,0,0
30939,2,47.0,contador,97505.64,3.0,5.0,1.0,0.0,22.0,7.0,5.0,Bom,295.22,29.69232083281837,186.0,59.159567080598535,alto_gasto_pagamento_alto,897.051895746964,Standard,0,0,0,0,0
30939,3,47.0,contador,97505.64,3.0,5.0,1.0,0.0,26.0,4.0,5.0,Bom,295.22,33.739779561852714,187.0,59.159567080598535,alto_gasto_pagamento_medio,956.5185022275836,Standard,0,0,0,0,0
30939,4,47.0,contador,97505.64,3.0,5.0,1.0,0.0,22.0,4.0,5.0,Bom,295.22,39.04190576126664,188.0,59.159567080598535,baixo_gasto_pagamento_alto,656.7840333063269,Poor,0,0,0,0,0
30939,5,47.0,contador,97505.64,3.0,5.0,1.0,0.0,22.0,4.0,5.0,Bom,295.22,36.86969511909334,189.0,59.159567080598535,alto_gasto_pagamento_medio,950.0978425766951,Poor,0,0,0,0,0
30939,6,47.0,contador,97505.64,3.0,5.0,1.0,0.0,22.0,3.0,5.0,Bom,295.22,35.7899145499039,190.0,59.159567080598535,alto_gasto_pagamento_alto,921.8333541021492,Poor,0,0,0,0,0
30939,7,47.0,contador,97505.64,3.0,5.0,1.0,0.0,18.0,4.0,5.0,Bom,295.22,41.60048998345663,191.0,59.159567080598535,alto_gasto_pagamento_medio,984.0507529196236,Poor,0,0,0,0,0
30939,8,47.0,contador,97505.64,3.0,5.0,1.0,0.0,22.0,4.0,5.0,Bom,295.22,30.27962307272125,192.0,59.159567080598535,alto_gasto_pagamento_baixos,746.0261694418139,Poor,0,0,0,0,0
19099,1,18.0,gerente,9734.325,8.0,10.0,31.0,4.0,61.0,19.0,11.0,Ruim,2558.01,39.88159634076399,158.0,38.09216696188389,baixo_gasto_pagamento_alto,259.4117777344519,Standard,0,0,0,1,1
19099,2,18.0,gerente,9734.325,8.0,10.0,31.0,4.0,61.0,19.0,11.0,Ruim,2558.01,34.2550519839178,159.0,38.09216696188389,baixo_gasto_pagamento_baixo,255.0155269792551,Poor,0,0,0,1,1
19099,3,18.0,gerente,9734.325,8.0,10.0,31.0,4.0,61.0,22.0,11.0,Ruim,2558.01,29.818003670922465,160.0,38.09216696188389,baixo_gasto_pagamento_alto,301.6732226101504,Standard,0,0,0,1,1
19099,4,18.0,gerente,9734.325,8.0,10.0,31.0,4.0,61.0,19.0,11.0,Ruim,2558.01,38.98102156066604,161.0,38.09216696188389,alto_gasto_pagamento_baixos,284.7487284097604,Poor,0,0,0,1,1
19099,5,18.0,gerente,9734.325,8.0,10.0,31.0,4.0,61.0,19.0,11.0,Ruim,2558.01,33.911408947707194,162.0,38.09216696188389,baixo_gasto_pagamento_baixo,294.27566152644755,Poor,0,0,0,1,1
19099,6,19.0,gerente,9734.325,8.0,10.0,31.0,4.0,57.0,19.0,11.0,Ruim,2558.01,32.32736483118723,163.0,38.09216696188389,baixo_gasto_pagamento_baixo,275.81084067067,Poor,0,0,0,1,1
19099,7,19.0,gerente,9734.325,8.0,10.0,31.0,4.0,57.0,19.0,11.0,Ruim,2558.01,25.31836939449107,164.0,38.09216696188389,baixo_gasto_pagamento_baixo,312.09289886441564,Poor,0,0,0,1,1
19099,8,19.0,gerente,9734.325,8.0,10.0,31.0,4.0,61.0,19.0,11.0,Ruim,2558.01,29.68869790830991,165.0,38.09216696188389,baixo_gasto_pagamento_alto,300.404054407003,Standard,0,0,0,1,1
33615,1,53.0,contador,35554.04,2.0,7.0,9.0,4.0,17.0,1.0,2.0,Bom,89.93,33.35087047620799,373.0,57.14332182182008,alto_gasto_pagamento_medio,402.9445673570192,Poor,1,1,1,0,0
33615,2,53.0,contador,35554.04,2.0,7.0,9.0,4.0,21.0,1.0,2.0,Bom,89.93,39.31628547101538,374.0,57.14332182182008,baixo_gasto_pagamento_alto,233.08618364650155,Poor,1,1,1,0,0
33615,3,53.0,contador,35554.04,2.0,7.0,9.0,4.0,17.0,4.0,6.0,Bom,89.93,34.812290292677346,375.0,57.14332182182008,baixo_gasto_pagamento_medio,424.9835711418465,Poor,1,1,1,0,0
33615,4,53.0,contador,35554.04,2.0,7.0,9.0,4.0,20.0,0.0,6.0,Bom,89.93,28.20909112328405,376.0,57.14332182182008,baixo_gasto_pagamento_medio,269.6441090884882,Poor,1,1,1,0,0
33615,5,53.0,contador,35554.04,2.0,7.0,9.0,4.0,22.0,1.0,6.0,Bom,89.93,37.36049895787839,377.0,57.14332182182008,alto_gasto_pagamento_baixos,427.9363178661039,Poor,1,1,1,0,0
33615,6,53.0,contador,35554.04,2.0,7.0,9.0,4.0,15.0,1.0,6.0,Bom,89.93,39.76448283974042,378.0,57.14332182182008,baixo_gasto_pagamento_alto,364.4735701604674,Poor,1,1,1,0,0
33615,7,53.0,contador,35554.04,2.0,7.0,9.0,4.0,17.0,1.0,6.0,Bom,89.93,37.23947860133512,379.0,57.14332182182008,alto_gasto_pagamento_medio,408.3485606181458,Poor,1,1,1,0,0
33615,8,53.0,contador,35554.04,2.0,7.0,9.0,4.0,17.0,1.0,6.0,Bom,89.93,34.46225598134452,380.0,57.14332182182008,alto_gasto_pagamento_alto,415.9099910025382,Poor,1,1,1,0,0
38160,1,32.0,engenheiro,79772.04,4.0,4.0,19.0,3.0,2.0,16.0,6.0,Normal,1619.87,31.08246070725076,117.0,95.00409690901164,alto_gasto_pagamento_alto,700.1321912672609,Standard,0,0,0,1,1
38160,2,32.0,engenheiro,79772.04,4.0,4.0,19.0,3.0,5.0,19.0,4.0,Normal,1619.87,37.37731059699696,118.0,95.00409690901164,alto_gasto_pagamento_baixos,604.0272915256919,Standard,0,0,0,1,1
38160,3,32.0,engenheiro,79772.04,4.0,4.0,19.0,3.0,9.0,16.0,4.0,Normal,1619.87,40.35619624709232,119.0,95.00409690901164,alto_gasto_pagamento_alto,750.3120280285405,Standard,0,0,0,1,1
38160,4,32.0,engenheiro,79772.04,4.0,4.0,19.0,3.0,5.0,17.0,4.0,Normal,1619.87,35.327345063023685,120.0,95.00409690901164,alto_gasto_pagamento_alto,631.2314601628829,Standard,0,0,0,1,1
38160,5,32.0,engenheiro,79772.04,4.0,4.0,19.0,3.0,0.0,16.0,4.0,Normal,1619.87,39.73772123667179,121.0,95.00409690901164,baixo_gasto_pagamento_medio,445.4595519333437,Standard,0,0,0,1,1
38160,6,32.0,engenheiro,79772.04,4.0,4.0,19.0,3.0,5.0,16.0,6.0,Normal,1619.87,36.701216909796784,122.0,95.00409690901164,alto_gasto_pagamento_alto,684.845463265693,Standard,0,0,0,1,1
38160,7,32.0,engenheiro,79772.04,4.0,4.0,19.0,3.0,5.0,16.0,6.0,Normal,1619.87,29.85969443257409,123.0,95.00409690901164,alto_gasto_pagamento_alto,700.9368158214909,Standard,0,0,0,1,1
38160,8,32.0,engenheiro,79772.04,4.0,4.0,19.0,3.0,9.0,16.0,6.0,Normal,1619.87,30.66322603004049,124.0,95.00409690901164,alto_gasto_pagamento_alto,677.8505972445067,Standard,0,0,0,1,1
36152,1,41.0,cientista,22416.225,0.0,6.0,3.0,3.0,9.0,11.0,2.0,Bom,397.34,28.409569215349467,230.0,42.980853695873776,baixo_gasto_pagamento_baixo,353.1631934346814,Poor,1,1,0,0,0
36152,2,41.0,cientista,22416.225,0.0,6.0,3.0,3.0,14.0,11.0,2.0,Bom,397.34,32.793922272966306,231.0,42.980853695873776,baixo_gasto_pagamento_baixo,318.7550898561292,Poor,1,1,0,0,0
36152,3,41.0,cientista,22416.225,0.0,6.0,3.0,3.0,14.0,11.0,2.0,Bom,397.34,33.19366986676796,232.0,42.980853695873776,baixo_gasto_pagamento_baixo,290.2797866773218,Poor,1,1,0,0,0
36152,4,41.0,cientista,22416.225,0.0,6.0,3.0,3.0,15.0,11.0,2.0,Bom,397.34,31.987100495945047,233.0,42.980853695873776,alto_gasto_pagamento_medio,334.5407558509695,Standard,1,1,0,0,0
36152,5,42.0,cientista,22416.225,0.0,6.0,3.0,3.0,14.0,8.0,2.0,Bom,397.34,29.52177116292908,234.0,42.980853695873776,baixo_gasto_pagamento_baixo,349.63448645185423,Poor,1,1,0,0,0
36152,6,42.0,cientista,22416.225,0.0,6.0,3.0,3.0,14.0,11.0,2.0,Bom,397.34,29.710955678535647,235.0,42.980853695873776,baixo_gasto_pagamento_baixo,302.3058063475276,Poor,1,1,0,0,0
36152,7,42.0,cientista,22416.225,0.0,6.0,3.0,3.0,14.0,11.0,2.0,Bom,397.34,30.205178924422285,236.0,42.980853695873776,alto_gasto_pagamento_baixos,320.21512085257456,Standard,1,1,0,0,0
36152,8,42.0,cientista,22416.225,0.0,6.0,3.0,3.0,14.0,11.0,2.0,Bom,397.34,31.721452659825022,237.0,42.980853695873776,alto_gasto_pagamento_alto,325.48751276580595,Standard,1,1,0,0,0
3636,1,42.0,empresario,63658.26,3.0,6.0,12.0,2.0,24.0,20.0,4.0,Normal,498.59,25.034827332861337,314.0,115.66909034053222,baixo_gasto_pagamento_baixo,233.3717279371893,Standard,0,1,0,0,1
3636,2,42.0,empresario,63658.26,3.0,6.0,12.0,2.0,21.0,20.0,4.0,Normal,498.59,31.54672999183137,315.0,115.66909034053222,alto_gasto_pagamento_baixos,406.39514814339776,Standard,0,1,0,0,1
3636,3,43.0,empresario,63658.26,3.0,6.0,12.0,2.0,23.0,18.0,4.0,Normal,498.59,31.70137686774896,316.0,115.66909034053222,alto_gasto_pagamento_baixos,543.8484154081957,Standard,0,1,0,0,1
3636,4,43.0,empresario,63658.26,3.0,6.0,12.0,2.0,24.0,20.0,4.0,Normal,498.59,28.743615507939005,317.0,115.66909034053222,baixo_gasto_pagamento_baixo,217.2894091111697,Standard,0,1,0,0,1
